Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
"Thu, Mar 15, 2018",7:00 pm,Toronto Raptors,106.0,Indiana Pacers,99.0,Box Score,,17923.0,
"Thu, Mar 15, 2018",8:00 pm,Chicago Bulls,111.0,Memphis Grizzlies,110.0,Box Score,,16511.0,
"Thu, Mar 15, 2018",7:30 pm,Philadelphia 76ers,118.0,New York Knicks,110.0,Box Score,,18894.0,
"Thu, Mar 15, 2018",10:00 pm,Cleveland Cavaliers,105.0,Portland Trail Blazers,113.0,Box Score,,19806.0,
"Thu, Mar 15, 2018",8:30 pm,New Orleans Pelicans,93.0,San Antonio Spurs,98.0,Box Score,,18418.0,
"Thu, Mar 15, 2018",9:00 pm,Phoenix Suns,88.0,Utah Jazz,116.0,Box Score,,18306.0,
"Fri, Mar 16, 2018",10:30 pm,Sacramento Kings,98.0,Golden State Warriors,93.0,Box Score,,19596.0,
"Fri, Mar 16, 2018",10:30 pm,Miami Heat,92.0,Los Angeles Lakers,91.0,Box Score,,18997.0,
"Fri, Mar 16, 2018",8:00 pm,Los Angeles Clippers,113.0,Oklahoma City Thunder,121.0,Box Score,,18203.0,
"Fri, Mar 16, 2018",7:00 pm,Boston Celtics,92.0,Orlando Magic,83.0,Box Score,,18981.0,
"Fri, Mar 16, 2018",7:00 pm,Brooklyn Nets,116.0,Philadelphia 76ers,120.0,Box Score,,20666.0,
"Fri, Mar 16, 2018",7:30 pm,Dallas Mavericks,115.0,Toronto Raptors,122.0,Box Score,OT,19800.0,
"Sat, Mar 17, 2018",7:30 pm,Dallas Mavericks,106.0,Brooklyn Nets,114.0,Box Score,,13877.0,
"Sat, Mar 17, 2018",8:00 pm,Cleveland Cavaliers,114.0,Chicago Bulls,109.0,Box Score,,22983.0,
"Sat, Mar 17, 2018",8:00 pm,Denver Nuggets,94.0,Memphis Grizzlies,101.0,Box Score,,16501.0,
"Sat, Mar 17, 2018",6:00 pm,Atlanta Hawks,117.0,Milwaukee Bucks,122.0,Box Score,,18717.0,
"Sat, Mar 17, 2018",7:00 pm,Houston Rockets,107.0,New Orleans Pelicans,101.0,Box Score,,18495.0,
"Sat, Mar 17, 2018",7:30 pm,Charlotte Hornets,101.0,New York Knicks,124.0,Box Score,,17760.0,
"Sat, Mar 17, 2018",10:00 pm,Golden State Warriors,124.0,Phoenix Suns,109.0,Box Score,,18055.0,
"Sat, Mar 17, 2018",10:00 pm,Detroit Pistons,87.0,Portland Trail Blazers,100.0,Box Score,,19727.0,
"Sat, Mar 17, 2018",8:30 pm,Minnesota Timberwolves,101.0,San Antonio Spurs,117.0,Box Score,,18418.0,
"Sat, Mar 17, 2018",9:00 pm,Sacramento Kings,97.0,Utah Jazz,103.0,Box Score,,18306.0,
"Sat, Mar 17, 2018",7:00 pm,Indiana Pacers,102.0,Washington Wizards,109.0,Box Score,,18249.0,
"Sun, Mar 18, 2018",10:30 pm,Portland Trail Blazers,122.0,Los Angeles Clippers,109.0,Box Score,,17776.0,
"Sun, Mar 18, 2018",7:00 pm,Houston Rockets,129.0,Minnesota Timberwolves,120.0,Box Score,,18978.0,
"Sun, Mar 18, 2018",6:00 pm,Boston Celtics,89.0,New Orleans Pelicans,108.0,Box Score,,18277.0,
"Sun, Mar 18, 2018",1:00 pm,Oklahoma City Thunder,132.0,Toronto Raptors,125.0,Box Score,,19800.0,
"Mon, Mar 19, 2018",7:30 pm,Memphis Grizzlies,,Brooklyn Nets,,,,,
"Mon, Mar 19, 2018",7:00 pm,Milwaukee Bucks,,Cleveland Cavaliers,,,,,
"Mon, Mar 19, 2018",7:00 pm,Los Angeles Lakers,,Indiana Pacers,,,,,
"Mon, Mar 19, 2018",7:30 pm,Denver Nuggets,,Miami Heat,,,,,
"Mon, Mar 19, 2018",7:30 pm,Chicago Bulls,,New York Knicks,,,,,
"Mon, Mar 19, 2018",7:00 pm,Charlotte Hornets,,Philadelphia 76ers,,,,,
"Mon, Mar 19, 2018",10:00 pm,Detroit Pistons,,Sacramento Kings,,,,,
"Mon, Mar 19, 2018",9:30 pm,Golden State Warriors,,San Antonio Spurs,,,,,
"Tue, Mar 20, 2018",8:00 pm,Oklahoma City Thunder,,Boston Celtics,,,,,
"Tue, Mar 20, 2018",8:00 pm,Los Angeles Clippers,,Minnesota Timberwolves,,,,,
"Tue, Mar 20, 2018",8:00 pm,Dallas Mavericks,,New Orleans Pelicans,,,,,
"Tue, Mar 20, 2018",7:00 pm,Toronto Raptors,,Orlando Magic,,,,,
"Tue, Mar 20, 2018",10:00 pm,Detroit Pistons,,Phoenix Suns,,,,,
"Tue, Mar 20, 2018",10:30 pm,Houston Rockets,,Portland Trail Blazers,,,,,
"Tue, Mar 20, 2018",9:00 pm,Atlanta Hawks,,Utah Jazz,,,,,
"Wed, Mar 21, 2018",7:30 pm,Charlotte Hornets,,Brooklyn Nets,,,,,
"Wed, Mar 21, 2018",8:00 pm,Denver Nuggets,,Chicago Bulls,,,,,
"Wed, Mar 21, 2018",7:00 pm,Toronto Raptors,,Cleveland Cavaliers,,,,,
"Wed, Mar 21, 2018",7:30 pm,New York Knicks,,Miami Heat,,,,,
"Wed, Mar 21, 2018",8:00 pm,Los Angeles Clippers,,Milwaukee Bucks,,,,,
"Wed, Mar 21, 2018",8:00 pm,Indiana Pacers,,New Orleans Pelicans,,,,,
"Wed, Mar 21, 2018",7:00 pm,Memphis Grizzlies,,Philadelphia 76ers,,,,,
"Wed, Mar 21, 2018",9:30 pm,Washington Wizards,,San Antonio Spurs,,,,,
"Thu, Mar 22, 2018",7:00 pm,Memphis Grizzlies,,Charlotte Hornets,,,,,
"Thu, Mar 22, 2018",8:30 pm,Utah Jazz,,Dallas Mavericks,,,,,
"Thu, Mar 22, 2018",8:00 pm,Detroit Pistons,,Houston Rockets,,,,,
"Thu, Mar 22, 2018",8:00 pm,Los Angeles Lakers,,New Orleans Pelicans,,,,,
"Thu, Mar 22, 2018",7:00 pm,Philadelphia 76ers,,Orlando Magic,,,,,
"Thu, Mar 22, 2018",10:00 pm,Atlanta Hawks,,Sacramento Kings,,,,,
"Fri, Mar 23, 2018",8:00 pm,Milwaukee Bucks,,Chicago Bulls,,,,,
"Fri, Mar 23, 2018",7:30 pm,Phoenix Suns,,Cleveland Cavaliers,,,,,
"Fri, Mar 23, 2018",10:30 pm,Atlanta Hawks,,Golden State Warriors,,,,,
"Fri, Mar 23, 2018",7:00 pm,Los Angeles Clippers,,Indiana Pacers,,,,,
"Fri, Mar 23, 2018",7:30 pm,Minnesota Timberwolves,,New York Knicks,,,,,
"Fri, Mar 23, 2018",8:00 pm,Miami Heat,,Oklahoma City Thunder,,,,,
"Fri, Mar 23, 2018",10:00 pm,Boston Celtics,,Portland Trail Blazers,,,,,
"Fri, Mar 23, 2018",8:30 pm,Utah Jazz,,San Antonio Spurs,,,,,
"Fri, Mar 23, 2018",7:30 pm,Brooklyn Nets,,Toronto Raptors,,,,,
"Fri, Mar 23, 2018",7:00 pm,Denver Nuggets,,Washington Wizards,,,,,
"Sat, Mar 24, 2018",8:30 pm,Charlotte Hornets,,Dallas Mavericks,,,,,
"Sat, Mar 24, 2018",7:00 pm,Chicago Bulls,,Detroit Pistons,,,,,
"Sat, Mar 24, 2018",8:00 pm,New Orleans Pelicans,,Houston Rockets,,,,,
"Sat, Mar 24, 2018",8:00 pm,Los Angeles Lakers,,Memphis Grizzlies,,,,,
"Sat, Mar 24, 2018",7:00 pm,Phoenix Suns,,Orlando Magic,,,,,
"Sat, Mar 24, 2018",6:00 pm,Minnesota Timberwolves,,Philadelphia 76ers,,,,,
"Sun, Mar 25, 2018",1:00 pm,Cleveland Cavaliers,,Brooklyn Nets,,,,,
"Sun, Mar 25, 2018",8:30 pm,Utah Jazz,,Golden State Warriors,,,,,
"Sun, Mar 25, 2018",8:00 pm,Atlanta Hawks,,Houston Rockets,,,,,
"Sun, Mar 25, 2018",5:00 pm,Miami Heat,,Indiana Pacers,,,,,
"Sun, Mar 25, 2018",3:30 pm,San Antonio Spurs,,Milwaukee Bucks,,,,,
"Sun, Mar 25, 2018",7:00 pm,Portland Trail Blazers,,Oklahoma City Thunder,,,,,
"Sun, Mar 25, 2018",6:00 pm,Boston Celtics,,Sacramento Kings,,,,,
"Sun, Mar 25, 2018",6:00 pm,Los Angeles Clippers,,Toronto Raptors,,,,,
"Sun, Mar 25, 2018",6:00 pm,New York Knicks,,Washington Wizards,,,,,
"Mon, Mar 26, 2018",7:00 pm,New York Knicks,,Charlotte Hornets,,,,,
"Mon, Mar 26, 2018",7:00 pm,Los Angeles Lakers,,Detroit Pistons,,,,,
"Mon, Mar 26, 2018",8:00 pm,Memphis Grizzlies,,Minnesota Timberwolves,,,,,
"Mon, Mar 26, 2018",7:00 pm,Denver Nuggets,,Philadelphia 76ers,,,,,
"Mon, Mar 26, 2018",10:00 pm,Boston Celtics,,Phoenix Suns,,,,,
"Tue, Mar 27, 2018",10:30 pm,Indiana Pacers,,Golden State Warriors,,,,,
"Tue, Mar 27, 2018",8:00 pm,Chicago Bulls,,Houston Rockets,,,,,
"Tue, Mar 27, 2018",10:30 pm,Milwaukee Bucks,,Los Angeles Clippers,,,,,
"Tue, Mar 27, 2018",8:00 pm,Cleveland Cavaliers,,Miami Heat,,,,,
"Tue, Mar 27, 2018",8:00 pm,Portland Trail Blazers,,New Orleans Pelicans,,,,,
"Tue, Mar 27, 2018",10:00 pm,Dallas Mavericks,,Sacramento Kings,,,,,
"Tue, Mar 27, 2018",7:30 pm,Denver Nuggets,,Toronto Raptors,,,,,
"Tue, Mar 27, 2018",7:00 pm,San Antonio Spurs,,Washington Wizards,,,,,
"Wed, Mar 28, 2018",7:00 pm,Cleveland Cavaliers,,Charlotte Hornets,,,,,
"Wed, Mar 28, 2018",10:30 pm,Dallas Mavericks,,Los Angeles Lakers,,,,,
"Wed, Mar 28, 2018",8:00 pm,Portland Trail Blazers,,Memphis Grizzlies,,,,,
"Wed, Mar 28, 2018",8:00 pm,Atlanta Hawks,,Minnesota Timberwolves,,,,,
"Wed, Mar 28, 2018",7:00 pm,Brooklyn Nets,,Orlando Magic,,,,,
"Wed, Mar 28, 2018",7:00 pm,New York Knicks,,Philadelphia 76ers,,,,,
"Wed, Mar 28, 2018",10:00 pm,Los Angeles Clippers,,Phoenix Suns,,,,,
"Wed, Mar 28, 2018",9:30 pm,Boston Celtics,,Utah Jazz,,,,,
"Thu, Mar 29, 2018",7:00 pm,Washington Wizards,,Detroit Pistons,,,,,
"Thu, Mar 29, 2018",10:30 pm,Milwaukee Bucks,,Golden State Warriors,,,,,
"Thu, Mar 29, 2018",7:30 pm,Chicago Bulls,,Miami Heat,,,,,
"Thu, Mar 29, 2018",10:00 pm,Indiana Pacers,,Sacramento Kings,,,,,
"Thu, Mar 29, 2018",8:00 pm,Oklahoma City Thunder,,San Antonio Spurs,,,,,
"Fri, Mar 30, 2018",7:30 pm,Philadelphia 76ers,,Atlanta Hawks,,,,,
"Fri, Mar 30, 2018",8:00 pm,New Orleans Pelicans,,Cleveland Cavaliers,,,,,
"Fri, Mar 30, 2018",8:30 pm,Minnesota Timberwolves,,Dallas Mavericks,,,,,
"Fri, Mar 30, 2018",8:00 pm,Phoenix Suns,,Houston Rockets,,,,,
"Fri, Mar 30, 2018",10:30 pm,Milwaukee Bucks,,Los Angeles Lakers,,,,,
"Fri, Mar 30, 2018",8:00 pm,Denver Nuggets,,Oklahoma City Thunder,,,,,
"Fri, Mar 30, 2018",7:00 pm,Chicago Bulls,,Orlando Magic,,,,,
"Fri, Mar 30, 2018",10:30 pm,Los Angeles Clippers,,Portland Trail Blazers,,,,,
"Fri, Mar 30, 2018",9:00 pm,Memphis Grizzlies,,Utah Jazz,,,,,
"Sat, Mar 31, 2018",7:30 pm,Toronto Raptors,,Boston Celtics,,,,,
"Sat, Mar 31, 2018",8:00 pm,Brooklyn Nets,,Miami Heat,,,,,
"Sat, Mar 31, 2018",5:00 pm,Detroit Pistons,,New York Knicks,,,,,
"Sat, Mar 31, 2018",10:00 pm,Golden State Warriors,,Sacramento Kings,,,,,
"Sat, Mar 31, 2018",3:00 pm,Charlotte Hornets,,Washington Wizards,,,,,
